Geneid	Length
CG15169	300
CG10650	429
CG31792	261
CG31793	184
RpL30	347
robl37BC	192
CG15172	123
Sidpn	320
hook	162
CG31800	85
mib2	422
Catsup	267
Ttc19	88
Acn	724
CG10470	53
l(2)37Bb	49
Rpn3	85
CG10492	1304
Phlpp	86
CG10495	96
CG10702	473
CG17343	255
CG17572	64
CG10700	103
Lim3	948
CG17344	60
CG43731	562
amd	102
CG10561	161
Ddc	301
l(2)37Cc	1077
l(2)37Cb	56
l(2)37Cd	368
AsnRS	577
DCTN6-p27	76
l(2)37Cg	32
brat	8502
CG17568	201
CG42688	291
CG46059	102
gammaTub37C	183
pigeon	518
drl	887
CG31797	98
CG17564	94
CG10750	64
dnt	499
CG13086	125
CG17349	150
CG17350	82
fon	475
CG17549	123
CG17544	302
CG31798	371
Pax	922
Lectin-galC1	188
lectin-37Da	92
lectin-37Db	90
CG16771	189
CG13085	143
RtcB	96
Rab9	538
CG10237	299
RanGAP	82
Hs2st	474
Top2	376
CG10026	133
tj	1470
CG10195	931
CG13084	139
CG13083	163
CG10194	129
CG18094	53
CG10189	32
swm	597
Top3alpha	105
CG10188	797
Hasp	956
CG10132	215
CG10166	43
CG10137	318
CG10165	470
CG33116	901
CG31697	110
CG13082	114
CG13081	200
ref(2)P	249
CG10337	432
Tep4	53
Tep5	3
CG13078	155
CG13077	66
spi	396
msb1l	126
CG10268	368
Hakai	723
PCNA2	206
CG10366	217
Lar	1910
CG46244	7614
scw	344
CG10462	574
Nf-YB	368
CG10631	406
CG10628	63
CG10463	76
fbp	56
bsh	587
CdGAPr	2071
CG10466	36
fs(2)ltoPP43	1174
sick	975
CG13962	158
CG10481	49
TotF	86
Victoria	120
COX4	181
CG34051	98
CG42866	218
CG13965	82
CG16772	116
CG10680	424
OS9	157
Hf	223
CG43861	1721
CG10659	141
sNPF	1153
barr	225
lok	1081
vls	128
bwa	1050
CG10730	61
pr	200
neb	129
fok	1231
CG10747	396
CG10721	44
Taf13	139
nesd	91
mRpS18B	147
Kua	862
CG13970	63
CG10651	91
CG17571	169
CG17570	479
CG12617	631
spir	3356
La	291
RtGEF	3050
Ugt37a1	67
CG16798	405
CG10947	1027
CG10949	98
Arpc2	534
CG15130	260
CG31688	6051
CG31683	332
CG31687	5567
CG18858	336
Cdc23	160
CG2493	361
CG43233	359
CG34007	313
CG44270	211
CG31677	92
CG15475	180
CG17472	55
CG31680	57
Sfp38D	704
CG17470	154
phr6-4	297
CG2608	522
CG18810	143
CG2611	176
brun	538
CG2614	143
CG31678	484
IKKepsilon	211
Cen	202
CG2617	359
Hr38	3351
CG9316	731
CarT	471
TM9SF2	587
Fs(2)Ket	4005
CG9319	71
Ns4	100
Rhau	96
dia	2713
cad	858
Pomp	563
vari	588
CG9328	622
CG33322	80
CheB38b	96
CheB38a	4
CheB38c	65
CG9331	132
CG31673	185
CG31674	79
Oseg5	12
Spn38F	71
CG31676	402
CG14402	774
twit	481
CG14400	167
CG9336	127
CG9338	568
CG31675	316
CG14401	513
sky	2417
CG43739	4390
Mtp	148
RPA2	124
CG9272	132
CG9270	131
CG42238	1869
Itgbn	842
CG9265	538
tadr	304
CG33511	3
CG33510	249
CG33509	106
ppk13	113
CG9259	167
CG14397	72
l(2)05287	90
CG34136	208
CG9257	398
CG46307	4409
Nhe2	4206
Dap160	2437
CG9253	71
del	165
E2f2	186
Mpp6	229
CG9249	87
CG9248	339
Nbr	379
CG9246	55
CG43345	636
CG43346	57
Acon	540
CG31627	50
bur	695
Mcm10	394
Ret	730
CG31624	359
CG31988	226
clumsy	936
Atg18b	747
CG8679	307
CG8677	954
CG31626	153
Hr39	1971
l(2)k14505	151
CG8671	1279
Mondo	217
Gr39a	3
crc	473
CG46314	1900
dimm	1811
Tsp39D	1469
dtr	92
Gr39b	3
CG8665	761
nrv3	3167
His1:CG33801	96
His2B:CG33910	180
His4:CG33909	48
His3:CG33803	64
His1:CG31617	96
His2B:CG17949	180
His2A:CG31618	69
His4:CG31611	48
His3:CG31613	64
His1:CG33804	96
His2B:CG33908	180
His4:CG33907	48
His3:CG33806	64
His1:CG33807	96
His2B:CG33906	180
His2A:CG33808	69
His4:CG33905	48
His3:CG33809	64
His1:CG33810	96
His2B:CG33904	180
His4:CG33903	48
His3:CG33812	64
His1:CG33813	96
His2B:CG33902	180
His2A:CG33814	69
His4:CG33901	48
His3:CG33815	64
His1:CG33816	96
His2B:CG33900	180
His2A:CG33817	69
His4:CG33899	48
His3:CG33818	64
His1:CG33819	96
His2B:CG33898	180
His2A:CG33820	69
His4:CG33897	48
His3:CG33821	64
His1:CG33822	96
His2B:CG33896	180
His2A:CG33823	69
His4:CG33895	48
His3:CG33824	64
His1:CG33825	96
His2B:CG33894	180
His2A:CG33826	69
His4:CG33893	48
His3:CG33827	64
His1:CG33828	96
His2B:CG33892	180
His2A:CG33829	69
His4:CG33891	48
His3:CG33830	64
His1:CG33831	96
His2B:CG33890	180
His2A:CG33832	69
His4:CG33889	48
His3:CG33833	64
His1:CG33834	96
His2B:CG33888	180
His2A:CG33835	69
His4:CG33887	48
His3:CG33836	64
His1:CG33837	96
His2B:CG33886	180
His2A:CG33838	69
His4:CG33885	48
His3:CG33839	64
His1:CG33840	96
His2B:CG33884	180
His2A:CG33841	69
His4:CG33883	48
His3:CG33842	64
His1:CG33843	96
His2B:CG33882	180
His2A:CG33844	69
His4:CG33881	48
His3:CG33845	64
His1:CG33846	96
His2B:CG33880	180
His2A:CG33847	69
His4:CG33879	48
His3:CG33848	64
His1:CG33849	96
His2B:CG33878	180
His2A:CG33850	69
His4:CG33877	48
His3:CG33851	64
His1:CG33852	96
His2B:CG33876	180
His2A:CG33853	69
His4:CG33875	3
His3:CG33854	64
His1:CG33855	96
His2B:CG33874	180
His2A:CG33856	69
His4:CG33873	3
His3:CG33857	64
His1:CG33858	96
His2B:CG33872	180
His2A:CG33859	69
His4:CG33871	3
His3:CG33860	64
His1:CG33861	96
His2B:CG33870	180
His2A:CG33862	69
His4:CG33869	3
His3:CG33863	64
His1:CG33864	96
His2B:CG33868	180
His2A:CG33865	69
His3:CG33866	64
Lamp1	523
nompB	119
CG2201	1355
Df31	1294
Ac3	1833
Cul2	881
CG2225	1659
eEF2	401
nolo	1067
step	1545
CG1416	380
CG31612	264
CG11630	75
tsh	657
CG11629	207
CG1421	26
CG1428	116
CG31600	174
CG11634	948
CG2528	3188
CG31693	38
tio	1809
CG41434	433
CG31601	66
CG34173	144
CG42597	92
CG31702	230
ttm3	22
CG31703	232
CG15219	59
CG10834	92
CG6675	103
CG3651	1678
CycK	4239
CG42748	7534
dunk	77
Clamp	835
CG3635	363
Ir40a	61
CG3262	6128
RpL21	118
Tif-IA	84
CG17018	356
RpL5	2593
CG17490	112
CG17493	5191
Slmap	265
CG40006	298
CG40439	136
CG17715	5279
lt	2692
cta	1011
Cht10	102
Spf45	118
CG12567	1713
Gpb5	120
Tim23	77
Pp1-Y1	3
kl-5	3
PRY	3
kl-3	3
kl-2	9
ARY	190
Ppr-Y	3
WDY	187
CG46191	3
CG46192	3
CG46193	3
Mst77Y-4	154
CG45764	154
CG45765	154
CG45766	154
Mst77Y-7	3
Mst77Y-9	3
CG45770	3
Mst77Y-13	45
Pp1-Y2	225
ORY	3
CCY	3
JYalpha	47
PlexB	543
ci	2695
RpS3A	518
pan	8854
Ank	1304
CG32000	521
CG32006	273
CG31997	128
CG33978	1440
Arl4	688
CG2316	442
CG31998	1206
Crk	666
CG31999	99
yellow-h	32
CG1674	587
dpr7	150
RhoGAP102A	1044
NfI	2278
Syt7	1659
Rad23	636
Zip102B	1863
CG32850	4814
PMCA	3661
Hcf	3165
dati	326
lgs	432
CaMKI	751
bip2	137
CG33941	328
Asator	4404
zfh2	3578
Thd1	7334
Pur-alpha	1504
ND-49	74
Ephrin	2803
CG1909	401
onecut	2552
Eph	2185
mav	155
Gat	1186
Ekar	928
gw	1219
Slip1	702
CG11360	4613
myo	1308
ey	254
bt	928
MED26	314
Sox102F	850
fd102C	226
Gyf	468
unc-13	3672
eIF4G1	198
mGluR	4668
4E-T	300
fuss	37
toy	1765
PlexA	3918
CG11077	71
CG11076	263
ATPsynbeta	507
CaMKII	1993
Zyx	79
apolpp	1162
Actbeta	503
sv	1950
Cals	2956
Arf102F	292
CG11155	3037
CG32017	1928
Kif3C	2348
pho	417
CG33521	629
PIP4K	120
Mitf	1679
Dyrk3	1072
Cadps	633
mt:ND2	3
mt:CoI	3
mt:CoII	1
mt:ATPase8	3
mt:ATPase6	3
mt:CoIII	3
mt:ND3	3
mt:ND5	1
mt:ND4	2
mt:ND4L	3
mt:ND6	3
mt:Cyt-b	3
mt:ND1	3
